# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
28.613,8408.8,80.452,-10.366,87.059,10.371,1362.2,1.5273,1362.2,0.06424,33.268,0.32879,32.9,-105.99,9.7696,0.24282,5.3045e-6,3.7392,-0.012886,33238,0,29.358,0.13887,364.41,333.02,2.06,0.28643,1.287e7,0,22.29,0.63476,0.63487,0.43056,0.073532,0.13067,0.052183,0.092846,-1.2714e-5,0,0,0,0,0.014178,0.010976,15.24,182.41,66.405,0.13464,NaN,-39.982,333.05,307.07,0.05,0.28743
28.663,8412.8,79.933,-10.364,86.574,10.369,1363.9,1.5314,1363.9,0.064334,33.252,0.3135,32.9,-105.99,9.7696,0.17801,5.3045e-6,3.7824,-0.015636,33238,0,29.358,0.13887,364.88,333.02,2.0905,0.28487,12794565,0,22.031,0.63468,0.63475,0.43063,0.073509,0.13055,0.038112,0.064617,-4.2365e-4,0,0,0,0,0.014669,0.010918,15.24,182.41,66.217,0.13467,NaN,-40.008,332.85,307.05,0.05,0.28765
28.713,8416.8,79.415,-10.366,86.09,10.37,1365.5,1.5355,1365.5,0.064429,33.237,0.28914,32.9,-105.99,9.7696,0.06709,5.3047e-6,3.8007,-0.028897,33238,0,29.358,0.13887,365.68,333.02,2.1435,0.28321,12714255,0,21.758,0.63461,0.63462,0.4307,0.073483,0.13043,0.014273,0.016047,3.2367e-4,0,0,0,0,0.014987,0.01086,15.24,182.41,66.027,0.13466,NaN,-40.034,332.65,307.04,0.05,0.28785
28.763,8420.7,78.897,-10.363,85.606,10.367,1367.2,1.5397,1367.2,0.064524,33.223,0.27666,32.9,-105.99,9.7696,0.010875,5.3047e-6,3.8016,-0.14908,33238,0,29.358,0.13887,366.1,333.02,2.1704,0.28167,12639444,0,21.506,0.63454,0.63454,0.43076,0.07346,0.13031,0.0023061,-0.010038,2.7642e-4,0,0,0,0,0.01516,0.010802,15.24,182.41,65.837,0.13465,NaN,-40.06,332.45,307.02,0.05,0.28804
28.813,8424.7,78.379,-10.365,85.124,10.368,1368.9,1.5438,1368.9,0.064618,33.209,0.25161,32.9,-105.99,9.7696,0.10965,5.3048e-6,-3.7846,-0.0059718,33238,0,29.358,0.13887,365.36,333.02,2.1222,0.27999,12558243,0,21.236,0.63446,0.63448,0.43083,0.073434,0.13019,0.02338,0.064435,2.7168e-4,0,0,0,0,-0.015207,0.010745,15.24,182.41,65.647,0.13465,NaN,-40.085,332.26,307.01,0.05,0.28823
28.863,8428.6,77.86,-10.364,84.642,10.367,1370.5,1.5479,1370.5,0.064713,33.197,0.2365,32.9,-105.99,9.7696,0.18189,5.3057e-6,-3.7443,-6.6947e-4,33238,0,29.358,0.13887,364.83,333.02,2.0872,0.27841,12481669,0,20.983,0.63439,0.63445,0.4309,0.073411,0.13008,0.03894,0.096754,-4.8642e-4,0,0,0,0,-0.015056,0.010687,15.24,182.41,65.459,0.13464,NaN,-40.111,332.06,306.99,0.05,0.28843
28.913,8432.4,77.342,-10.361,84.161,10.363,1372.2,1.5521,1372.2,0.064808,33.186,0.22648,32.9,-105.99,9.7695,0.22943,5.3051e-6,-3.6916,9.2437e-4,33238,0,29.358,0.13887,364.48,333.02,2.0643,0.27687,12407325,0,20.74,0.63432,0.63442,0.43097,0.073388,0.12997,0.049245,0.11639,-4.3437e-4,0,0,0,0,-0.014799,0.01063,15.24,182.41,65.273,0.13463,NaN,-40.136,331.87,306.98,0.05,0.28862
28.963,8436.3,76.824,-10.356,83.681,10.358,1373.8,1.5562,1373.8,0.064902,33.175,0.22091,32.9,-105.99,9.7695,0.25489,5.3058e-6,-3.6328,0.0013686,33238,0,29.358,0.13887,364.29,333.02,2.0519,0.27538,12334926,0,20.503,0.63426,0.63438,0.43103,0.073366,0.12986,0.054784,0.12664,2.1634e-4,0,0,0,0,-0.014489,0.010573,15.24,182.41,65.09,0.13463,NaN,-40.161,331.68,306.96,0.05,0.28881
29.013,8440.1,76.307,-10.351,83.202,10.354,1375.5,1.5604,1375.5,0.064997,33.164,0.21303,32.9,-105.99,9.7695,0.29253,5.3064e-6,-3.5692,0.0022055,33238,0,29.358,0.13887,364.01,333.02,2.0338,0.27385,12261065,0,20.264,0.63419,0.63436,0.4311,0.073343,0.12975,0.063003,0.14268,-3.5406e-4,0,0,0,0,-0.014144,0.010516,15.24,182.41,64.91,0.13462,NaN,-40.186,331.48,306.95,0.05,0.289
29.063,8443.9,75.789,-10.349,82.723,10.351,1377.1,1.5645,1377.1,0.065092,33.153,0.2015,32.9,-105.99,9.7695,0.34968,5.3084e-6,-3.4962,0.0033711,33238,0,29.358,0.13887,363.6,333.02,2.0066,0.27227,12184963,0,20.019,0.63412,0.63436,0.43116,0.07332,0.12964,0.075549,0.16576,2.1588e-4,0,0,0,0,-0.013731,0.010459,15.24,182.41,64.733,0.13462,NaN,-40.211,331.29,306.93,0.05,0.28937
29.113,8447.7,75.272,-10.346,82.246,10.347,1378.8,1.5687,1378.8,0.065187,33.143,0.19162,32.9,-105.99,9.7695,0.39893,5.309e-6,-3.4151,0.0041705,33238,0,29.358,0.13887,363.24,333.02,1.9832,0.2707,12109285,0,19.778,0.63405,0.63436,0.43123,0.073297,0.12953,0.086421,0.1851,2.6815e-4,0,0,0,0,-0.013256,0.010402,15.24,182.41,64.561,0.13461,NaN,-40.235,331.1,306.92,0.05,0.28965
29.163,8451.5,74.755,-10.344,81.769,10.345,1380.5,1.5729,1380.5,0.065281,33.134,0.1789,32.9,-105.99,9.7695,0.46395,5.3096e-6,-3.324,0.0049601,33238,0,29.358,0.13887,362.78,333.02,1.9527,0.26908,12031798,0,19.532,0.63399,0.6344,0.4313,0.073274,0.12941,0.10086,0.20954,-4.054e-4,0,0,0,0,-0.01271,0.010345,15.24,182.41,64.392,0.13461,NaN,-40.259,330.92,306.9,0.05,0.29
29.213,8455.2,74.238,-10.339,81.293,10.341,1382.1,1.577,1382.1,0.065376,33.125,0.17264,32.9,-105.99,9.7695,0.49525,5.3114e-6,-3.2249,0.0055391,33238,0,29.358,0.13887,362.55,333.02,1.9379,0.26752,11957419,0,19.297,0.63392,0.6344,0.43137,0.073251,0.1293,0.10785,0.22158,4.8642e-4,0,0,0,0,-0.012105,0.010289,15.24,182.41,64.228,0.13463,NaN,-40.284,330.75,306.89,0.05,0.29013
29.263,8458.9,73.721,-10.33,80.818,10.332,1383.8,1.5812,1383.8,0.065471,33.117,0.1763,32.9,-105.99,9.7695,0.47288,5.3101e-6,-3.1276,0.0057072,33238,0,29.358,0.13887,362.71,333.02,1.9479,0.26607,11887890,0,19.075,0.63386,0.63429,0.43143,0.07323,0.1292,0.10284,0.21162,-4.7611e-4,0,0,0,0,-0.011511,0.010232,15.24,182.41,64.069,0.13467,NaN,-40.308,330.57,306.87,0.05,0.29026
29.313,8462.6,73.205,-10.323,80.343,10.324,1385.4,1.5854,1385.4,0.065566,33.108,0.17707,32.9,-105.99,9.7695,0.46545,5.3103e-6,-3.0349,0.0060257,33238,0,29.358,0.13887,362.75,333.02,1.9511,0.26457,11816479,0,18.849,0.6338,0.63422,0.43149,0.073209,0.1291,0.10118,0.20845,-4.8344e-4,0,0,0,0,-0.010963,0.010176,15.24,182.41,63.915,0.13472,NaN,-40.332,330.4,306.86,0.05,0.29039
29.363,8466.2,72.689,-10.316,79.87,10.317,1387.1,1.5896,1387.1,0.065661,33.099,0.17548,32.9,-105.99,9.7694,0.4705,5.3101e-6,-2.9418,0.0065584,33238,0,29.358,0.13887,362.71,333.02,1.9484,0.26304,11743408,0,18.62,0.63374,0.63417,0.43156,0.073187,0.12899,0.1023,0.20927,2.5412e-4,0,0,0,0,-0.010422,0.01012,15.24,182.41,63.766,0.13479,NaN,-40.355,330.23,306.84,0.05,0.29052
29.413,8469.8,72.173,-10.304,79.397,10.306,1388.7,1.5938,1388.7,0.065756,33.09,0.185,32.9,-105.99,9.7694,0.41223,5.3113e-6,-2.8557,0.0068197,33238,0,29.358,0.13887,363.12,333.02,1.9752,0.26163,11676224,0,18.408,0.63368,0.63401,0.43162,0.073168,0.1289,0.089331,0.18598,-2.2042e-5,0,0,0,0,-0.0099272,0.010064,15.24,182.41,63.621,0.13488,NaN,-40.379,330.06,306.83,0.05,0.29065
29.463,8473.4,71.658,-10.295,78.925,10.297,1390.4,1.598,1390.4,0.06585,33.081,0.18915,32.9,-105.99,9.7694,0.38279,5.3104e-6,-2.7803,0.0072424,33238,0,29.358,0.13887,363.33,333.02,1.9886,0.26016,11605862,0,18.189,0.63363,0.63391,0.43168,0.073147,0.1288,0.08281,0.17415,-2.6636e-4,0,0,0,0,-0.0095182,0.010008,15.24,182.41,63.48,0.13499,NaN,-40.402,329.89,306.82,0.05,0.29078
29.513,8477,71.143,-10.29,78.454,10.291,1392,1.6022,1392,0.065945,33.071,0.18483,32.9,-105.99,9.7694,0.40173,5.3101e-6,-2.7023,0.0080443,33238,0,29.358,0.13887,363.19,333.02,1.9795,0.25856,1.153e7,0,17.956,0.63356,0.63388,0.43175,0.073125,0.12869,0.086994,0.18162,1.4515e-5,0,0,0,0,-0.0091032,0.0099519,15.24,182.41,63.343,0.13511,NaN,-40.425,329.72,306.8,0.05,0.2909
29.563,8480.5,70.629,-10.275,77.984,10.277,1393.7,1.6064,1393.7,0.06604,33.062,0.20078,32.9,-105.99,9.7694,0.30037,5.3101e-6,-2.6358,0.0087492,33238,0,29.358,0.13887,363.91,333.02,2.0267,0.25723,11466473,0,17.757,0.63351,0.63369,0.4318,0.073106,0.1286,0.064673,0.13991,3.5653e-4,0,0,0,0,-0.008752,0.0098962,15.24,182.41,63.21,0.13526,NaN,-40.448,329.55,306.79,0.05,0.29103
29.613,8484.1,70.116,-10.265,77.515,10.267,1395.4,1.6106,1395.4,0.066135,33.052,0.20587,32.9,-105.99,9.7694,0.2612,5.3103e-6,-2.5826,0.0098387,33238,0,29.358,0.13887,364.18,333.02,2.0449,0.25575,11396210,0,17.542,0.63346,0.63359,0.43187,0.073086,0.1285,0.056111,0.12303,-2.0559e-4,0,0,0,0,-0.0085002,0.0098406,15.24,182.41,63.079,0.13543,NaN,-40.471,329.39,306.77,0.05,0.29116
29.663,8487.5,69.603,-10.257,77.047,10.259,1397,1.6148,1397,0.06623,33.041,0.20684,32.9,-105.99,9.7694,0.24591,5.3098e-6,-2.5318,0.011048,33238,0,29.358,0.13887,364.29,333.02,2.0519,0.25421,11323336,0,17.321,0.6334,0.63352,0.43193,0.073065,0.1284,0.052777,0.11693,3.3941e-4,0,0,0,0,-0.0082693,0.0097851,15.24,182.41,62.951,0.13562,NaN,-40.494,329.22,306.76,0.05,0.29129
29.713,8491,69.09,-10.243,76.58,10.245,1398.7,1.6191,1398.7,0.066325,33.031,0.22217,32.9,-105.99,9.7694,0.14001,5.3094e-6,-2.4936,0.014697,33238,0,29.358,0.13887,365.06,333.02,2.1022,0.25286,11259362,0,17.127,0.63335,0.63339,0.43199,0.073047,0.12831,0.029868,0.07104,-1.113e-4,0,0,0,0,-0.0081081,0.0097298,15.24,182.41,62.826,0.13583,NaN,-40.517,329.06,306.75,0.05,0.29142
29.763,8494.5,68.578,-10.23,76.113,10.232,1400.3,1.6233,1400.3,0.066419,33.019,0.2353,32.9,-105.99,9.7694,0.044295,5.3094e-6,-2.4744,0.033496,33238,0,29.358,0.13887,365.76,333.02,2.1481,0.2515,11194336,0,16.931,0.6333,0.6333,0.43205,0.073028,0.12822,0.0093977,0.028156,2.2582e-4,0,0,0,0,-0.0080715,0.0096745,15.24,182.41,62.702,0.13607,NaN,-40.539,328.89,306.73,0.05,0.29154
29.813,8497.9,68.067,-10.22,75.648,10.223,1402,1.6275,1402,0.066514,33.007,0.23951,32.9,-105.98,9.7693,0.0034629,5.3094e-6,-2.4362,0.39495,33238,0,29.358,0.13887,366.05,333.02,2.1677,0.25,11123798,0,16.721,0.63325,0.63325,0.43211,0.073008,0.12813,7.3294e-4,0.0098724,-1.7845e-4,0,0,0,0,-0.0079186,0.0096194,15.24,182.41,62.578,0.13631,NaN,-40.561,328.73,306.72,0.05,0.29172
29.863,8501.3,67.556,-10.213,75.183,10.216,1403.6,1.6318,1403.6,0.066609,32.995,0.23881,32.9,-105.98,9.7693,0.0063266,5.3094e-6,2.4536,0.23144,33238,0,29.358,0.13887,366.03,333.02,2.166,0.24844,1.105e7,0,16.503,0.63319,0.63319,0.43218,0.072987,0.12802,0.0013392,-0.0051605,-4.5058e-5,0,0,0,0,0.0081343,0.0095644,15.24,182.41,62.455,0.13663,NaN,-40.583,328.57,306.71,0.05,0.29193
29.913,8504.6,67.046,-10.203,74.72,10.206,1405.3,1.636,1405.3,0.066704,32.983,0.24554,32.9,-105.98,9.7693,0.065796,5.3093e-6,2.4665,0.016274,33238,0,29.358,0.13887,365.58,333.02,2.1369,0.24698,10981480,0,16.302,0.63314,0.63315,0.43224,0.072968,0.12793,0.013974,0.021953,-2.5496e-4,0,0,0,0,0.0083179,0.0095095,15.24,182.41,62.332,0.13695,NaN,-40.605,328.42,306.69,0.05,0.29213
29.963,8508,66.536,-10.188,74.257,10.192,1406.9,1.6403,1406.9,0.066799,32.971,0.26083,32.9,-105.98,9.7693,0.18321,5.309e-6,2.4844,6.2518e-4,33238,0,29.358,0.13887,364.72,333.02,2.0801,0.24566,10918800,0,16.12,0.63309,0.63316,0.4323,0.072951,0.12785,0.039169,0.073186,4.7329e-4,0,0,0,0,0.0085305,0.0094548,15.24,182.41,62.208,0.13729,NaN,-40.627,328.26,306.68,0.05,0.29233
30.013,8511.3,66.027,-10.175,73.795,10.179,1408.6,1.6445,1408.6,0.066894,32.957,0.27401,32.9,-105.98,9.7693,0.28789,5.3083e-6,2.5217,-0.0025846,33238,0,29.358,0.13887,363.96,333.02,2.0301,0.24432,10855078,0,15.938,0.63305,0.63321,0.43236,0.072933,0.12776,0.061908,0.11634,3.775e-4,0,0,0,0,0.0088868,0.0094002,15.24,182.41,62.083,0.13762,NaN,-40.648,328.1,306.67,0.05,0.29252
30.063,8514.6,65.519,-10.169,73.334,10.173,1410.2,1.6488,1410.2,0.066989,32.943,0.27083,32.9,-105.98,9.7693,0.28503,5.3075e-6,2.5662,-0.0018546,33238,0,29.358,0.13887,363.97,333.02,2.0312,0.24273,10780690,0,15.723,0.63299,0.63315,0.43242,0.072912,0.12766,0.061279,0.11497,-8.2592e-5,0,0,0,0,0.0093251,0.0093457,15.24,182.41,61.956,0.13796,NaN,-40.67,327.95,306.65,0.05,0.29271
30.113,8517.8,65.01,-10.167,72.875,10.171,1411.9,1.653,1411.9,0.067084,32.93,0.25926,32.9,-105.98,9.7693,0.22476,5.3077e-6,2.6027,0.0012644,33238,0,29.358,0.13887,364.4,333.02,2.0595,0.24101,10700681,0,15.491,0.63294,0.63304,0.4325,0.07289,0.12755,0.048154,0.089795,-2.5986e-5,0,0,0,0,0.0097298,0.0092913,15.24,182.41,61.826,0.13829,NaN,-40.691,327.79,306.64,0.05,0.29291
30.163,8521.1,64.502,-10.161,72.416,10.164,1413.5,1.6573,1413.5,0.067179,32.917,0.25863,32.9,-105.98,9.7693,0.23838,5.3079e-6,2.6352,0.0013979,33238,0,29.358,0.13887,364.3,333.02,2.0527,0.23946,10628305,0,15.285,0.63289,0.633,0.43256,0.07287,0.12745,0.051108,0.09521,3.5167e-4,0,0,0,0,0.010105,0.0092371,15.24,182.41,61.696,0.13863,NaN,-40.712,327.64,306.63,0.05,0.2931
30.213,8524.3,63.994,-10.152,71.958,10.155,1415.1,1.6616,1415.1,0.067273,32.904,0.26236,32.9,-105.98,9.7693,0.28275,5.308e-6,2.6731,9.1193e-5,33238,0,29.358,0.13887,363.98,333.02,2.0314,0.23799,10559223,0,15.09,0.63284,0.633,0.43263,0.072851,0.12736,0.060769,0.11298,-4.3687e-4,0,0,0,0,0.010527,0.0091831,15.24,182.41,61.563,0.13899,NaN,-40.733,327.49,306.61,0.05,0.2933
30.263,8527.5,63.487,-10.144,71.501,10.148,1416.8,1.6659,1416.8,0.067368,32.891,0.26296,32.9,-105.98,9.7693,0.30594,5.3082e-6,2.7132,7.6795e-6,33238,0,29.358,0.13887,363.81,333.02,2.0202,0.23647,10488201,0,14.891,0.63279,0.63297,0.43269,0.072832,0.12727,0.065836,0.12232,5.8066e-5,0,0,0,0,0.010986,0.0091291,15.24,182.41,61.428,0.13934,NaN,-40.754,327.34,306.6,0.05,0.29349
30.313,8530.6,62.98,-10.135,71.045,10.139,1418.4,1.6701,1418.4,0.067463,32.878,0.26737,32.9,-105.98,9.7692,0.35672,5.3086e-6,2.7611,-0.0010235,33238,0,29.358,0.13887,363.44,333.02,1.9961,0.23502,1.042e7,0,14.702,0.63275,0.63299,0.43275,0.072814,0.12718,0.076977,0.14259,3.0511e-4,0,0,0,0,0.011519,0.0090753,15.24,182.41,61.291,0.13968,NaN,-40.774,327.19,306.59,0.05,0.29369
30.363,8533.8,62.473,-10.131,70.59,10.134,1420.1,1.6744,1420.1,0.067558,32.865,0.26184,32.9,-105.98,9.7692,0.33675,5.3087e-6,2.8064,1.7251e-4,33238,0,29.358,0.13887,363.58,333.02,2.0052,0.23341,10345278,0,14.493,0.6327,0.63292,0.43282,0.072793,0.12708,0.072582,0.13358,3.8764e-4,0,0,0,0,0.012066,0.0090217,15.24,182.41,61.152,0.14004,NaN,-40.795,327.04,306.58,0.05,0.2939
30.413,8536.9,61.967,-10.122,70.136,10.126,1421.7,1.6787,1421.7,0.067653,32.851,0.26626,32.9,-105.98,9.7692,0.38901,5.3085e-6,2.8571,-8.802e-4,33238,0,29.358,0.13887,363.2,333.02,1.9804,0.23196,10277886,0,14.309,0.63265,0.63295,0.43288,0.072775,0.12699,0.084089,0.15403,2.3463e-5,0,0,0,0,0.012663,0.0089682,15.24,182.41,61.011,0.14039,NaN,-40.815,326.9,306.57,0.05,0.2941
30.463,8540,61.461,-10.119,69.683,10.122,1423.4,1.683,1423.4,0.067748,32.838,0.25815,32.9,-105.98,9.7692,0.34948,5.3084e-6,2.9043,0.0010118,33238,0,29.358,0.13887,363.48,333.02,1.9986,0.23031,10201454,0,14.098,0.63261,0.63284,0.43295,0.072755,0.1269,0.075371,0.13704,1.6851e-4,0,0,0,0,0.013274,0.0089148,15.24,182.41,60.867,0.14074,NaN,-40.835,326.75,306.55,0.05,0.29428
30.513,8543,60.955,-10.111,69.232,10.114,1425,1.6873,1425,0.067843,32.825,0.26131,32.9,-105.98,9.7692,0.39358,5.3085e-6,2.9522,1.8179e-5,33238,0,29.358,0.13887,363.16,333.02,1.9777,0.22886,10133668,0,13.915,0.63256,0.63286,0.43302,0.072737,0.12681,0.085087,0.1539,-3.852e-4,0,0,0,0,0.013892,0.0088616,15.24,182.41,60.72,0.1411,NaN,-40.855,326.61,306.54,0.05,0.29448
30.563,8546.1,60.45,-10.103,68.781,10.106,1426.6,1.6916,1426.6,0.067938,32.812,0.26369,32.9,-105.98,9.7692,0.43263,5.3083e-6,3.0051,-5.7833e-4,33238,0,29.358,0.13887,362.88,333.02,1.9593,0.2274,10065623,0,13.732,0.63252,0.63288,0.43308,0.072719,0.12672,0.09373,0.16919,2.4272e-4,0,0,0,0,0.014581,0.0088086,15.24,182.41,60.571,0.14145,NaN,-40.874,326.46,306.53,0.05,0.29467
30.613,8549.1,59.945,-10.097,68.331,10.101,1428.3,1.6959,1428.3,0.068033,32.799,0.26154,32.9,-105.98,9.7692,0.43766,5.3082e-6,3.06,-1.6324e-4,33238,0,29.358,0.13887,362.84,333.02,1.9567,0.22586,9994400,0,13.541,0.63248,0.63285,0.43315,0.072701,0.12663,0.094839,0.17003,-1.6224e-4,0,0,0,0,0.015326,0.0087557,15.24,182.41,60.42,0.14181,NaN,-40.894,326.32,306.52,0.05,0.29486
30.663,8552.1,59.44,-10.093,67.882,10.097,1429.9,1.7003,1429.9,0.068128,32.786,0.25604,32.9,-105.98,9.7692,0.41643,5.3074e-6,3.1122,9.6223e-4,33238,0,29.358,0.13887,362.99,333.02,1.9663,0.22427,9920763,0,13.343,0.63243,0.63277,0.43321,0.072681,0.12654,0.090127,0.16144,-3.6793e-4,0,0,0,0,0.01608,0.0087029,15.24,182.41,60.265,0.14216,NaN,-40.913,326.18,306.51,0.05,0.2953
30.713,8555,58.935,-10.086,67.435,10.09,1431.6,1.7046,1431.6,0.068223,32.773,0.25711,32.9,-105.98,9.7692,0.44654,5.3075e-6,3.1626,4.7282e-4,33238,0,29.358,0.13887,362.77,333.02,1.9521,0.2228,9852506,0,13.163,0.6324,0.63278,0.43328,0.072664,0.12645,0.0968,0.17212,-1.9314e-5,0,0,0,0,0.016827,0.0086503,15.24,182.41,60.108,0.14252,NaN,-40.933,326.04,306.49,0.05,0.2956
30.763,8558,58.431,-10.073,66.988,10.077,1433.2,1.7089,1433.2,0.068318,32.76,0.27054,32.9,-105.98,9.7692,0.57546,5.3077e-6,3.2231,-0.0021697,33238,0,29.358,0.13887,361.86,333.02,1.8924,0.22156,9794506,0,13.016,0.63236,0.633,0.43333,0.072649,0.12638,0.12564,0.22029,-1.6715e-4,0,0,0,0,0.017675,0.0085979,15.24,182.41,59.949,0.14288,NaN,-40.952,325.9,306.48,0.05,0.29588
30.813,8560.9,57.928,-10.063,66.543,10.067,1434.8,1.7132,1434.8,0.068413,32.746,0.27872,32.9,-105.98,9.7692,0.6642,5.3071e-6,3.2958,-0.0033109,33238,0,29.358,0.13887,361.24,333.02,1.8518,0.22023,9732838,0,12.859,0.63233,0.63317,0.43339,0.072633,0.12631,0.14572,0.25118,-9.1629e-5,0,0,0,0,0.018706,0.0085456,15.24,182.41,59.786,0.14325,NaN,-40.971,325.77,306.47,0.05,0.29616
30.863,8563.7,57.425,-10.059,66.099,10.062,1436.5,1.7176,1436.5,0.068508,32.733,0.27394,32.9,-105.98,9.7691,0.65064,5.3066e-6,3.371,-0.0028631,33238,0,29.358,0.13887,361.33,333.02,1.8577,0.21868,9661140,0,12.672,0.63229,0.6331,0.43346,0.072615,0.12622,0.14263,0.24496,-2.6062e-4,0,0,0,0,0.019849,0.0084934,15.24,182.41,59.619,0.14361,NaN,-40.989,325.63,306.46,0.05,0.29655
30.913,8566.6,56.922,-10.057,65.656,10.061,1438.1,1.7219,1438.1,0.068603,32.719,0.2643,32.9,-105.98,9.7691,0.59656,5.3068e-6,3.4397,-0.0015827,33238,0,29.358,0.13887,361.7,333.02,1.882,0.21704,9585631,0,12.474,0.63225,0.63293,0.43353,0.072596,0.12612,0.13038,0.22394,-1.2501e-5,0,0,0,0,0.020982,0.0084415,15.24,182.41,59.449,0.14397,NaN,-41.008,325.49,306.45,0.05,0.29683
30.963,8569.4,56.419,-10.052,65.214,10.055,1439.7,1.7263,1439.7,0.068698,32.706,0.26209,32.9,-105.98,9.7691,0.60243,5.3063e-6,3.5047,-0.0013828,33238,0,29.358,0.13887,361.66,333.02,1.8791,0.21554,9516459,0,12.296,0.63221,0.63291,0.43359,0.072579,0.12604,0.13169,0.22555,-3.034e-4,0,0,0,0,0.022088,0.0083897,15.24,182.41,59.275,0.14433,NaN,-41.026,325.36,306.44,0.05,0.2971
31.013,8572.2,55.917,-10.043,64.773,10.047,1441.4,1.7306,1441.4,0.068793,32.693,0.26669,32.9,-105.98,9.7691,0.66566,5.3066e-6,3.5716,-0.0023372,33238,0,29.358,0.13887,361.22,333.02,1.8502,0.21417,9453379,0,12.139,0.63218,0.63303,0.43365,0.072563,0.12596,0.14602,0.2468,3.9131e-4,0,0,0,0,0.023235,0.008338,15.24,182.41,59.098,0.14469,NaN,-41.045,325.23,306.43,0.05,0.29733
31.063,8575,55.415,-10.032,64.333,10.036,1443,1.735,1443,0.068888,32.679,0.2766,32.9,-105.98,9.7691,0.77478,5.306e-6,3.6473,-0.0038644,33238,0,29.358,0.13887,360.46,333.02,1.8008,0.21292,9395330,0,11.998,0.63215,0.6333,0.43371,0.072549,0.12589,0.17097,0.28379,1.8151e-4,0,0,0,0,0.024517,0.0082865,15.24,182.41,58.918,0.14505,NaN,-41.063,325.1,306.41,0.05,0.29757
31.113,8577.8,54.914,-10.024,63.895,10.028,1444.7,1.7393,1444.7,0.068983,32.665,0.28021,32.9,-105.98,9.7691,0.83218,5.3073e-6,3.7293,-0.0044421,33238,0,29.358,0.13887,360.07,333.02,1.775,0.21156,9332419,0,11.843,0.63212,0.63344,0.43377,0.072533,0.12582,0.18421,0.30093,2.8282e-4,0,0,0,0,0.025965,0.0082352,15.24,182.41,58.734,0.14541,NaN,-41.081,324.97,306.4,0.05,0.29836
31.163,8580.5,54.413,-10.018,63.457,10.022,1446.3,1.7437,1446.3,0.069078,32.651,0.27976,32.9,-105.98,9.7691,0.85577,5.3064e-6,3.8139,-0.0045158,33238,0,29.358,0.13887,359.91,333.02,1.7643,0.21013,9266435,0,11.679,0.63209,0.63348,0.43383,0.072517,0.12574,0.18966,0.30746,-3.8661e-4,0,0,0,0,0.027529,0.008184,15.24,182.41,58.545,0.14577,NaN,-41.098,324.84,306.39,0.05,0.29864
31.213,8583.2,53.912,-10.013,63.021,10.017,1447.9,1.7481,1447.9,0.069173,32.637,0.27807,32.9,-105.98,9.7691,0.86892,5.307e-6,3.8966,-0.0044476,33238,0,29.358,0.13887,359.81,333.02,1.7582,0.20868,9199732,0,11.514,0.63206,0.63349,0.43389,0.072501,0.12566,0.1927,0.30976,3.7709e-4,0,0,0,0,0.02914,0.008133,15.24,182.41,58.352,0.14612,NaN,-41.116,324.71,306.38,0.05,0.29889
31.263,8585.9,53.411,-10.001,62.586,10.005,1449.5,1.7524,1449.5,0.069268,32.623,0.28861,32.9,-105.98,9.7691,0.98905,5.3068e-6,3.9849,-0.0055499,33238,0,29.358,0.13887,359.01,333.02,1.7052,0.20748,9144412,0,11.385,0.63203,0.63388,0.43395,0.072487,0.1256,0.22077,0.34584,-2.0682e-4,0,0,0,0,0.03083,0.0080822,15.24,182.41,58.155,0.14646,NaN,-41.133,324.58,306.37,0.05,0.29915
31.313,8588.6,52.912,-9.9898,62.153,9.9943,1451.2,1.7568,1451.2,0.069363,32.609,0.2985,32.9,-105.98,9.7691,1.1048,5.3052e-6,4.0804,-0.0064372,33238,0,29.358,0.13887,358.24,333.02,1.6548,0.20629,9089152,0,11.258,0.63201,0.6343,0.434,0.072474,0.12553,0.24814,0.37789,3.8264e-4,0,0,0,0,0.032703,0.0080316,15.24,182.41,57.954,0.14678,NaN,-41.151,324.46,306.36,0.05,0.2994
